geometry,tile_id,country,region,pos_sig_diff,neg_sig_diff,pos_nonsig_diff,neg_nonsig_diff
"POLYGON ((16.469113542191227 12.875852405713141, 16.768551970231066 12.875852405713141, 16.768551970231066 13.175290833752982, 16.469113542191227 13.175290833752982, 16.469113542191227 12.875852405713141))",18_14_4,TCD,Barh-El-Gazel,1.7256605525329234e-07,8.409739745978837e-06,8.91694567060829e-09,4.5661996801300424e-07
"POLYGON ((16.768551970231066 12.576413977673301, 17.067990398270908 12.576413977673301, 17.067990398270908 12.875852405713141, 16.768551970231066 12.875852405713141, 16.768551970231066 12.576413977673301))",18_14_2,TCD,Batha,2.419493263642162e-06,2.6691142032474868e-05,1.066599542396025e-07,1.3202302250440304e-06
"POLYGON ((16.768551970231066 12.875852405713141, 17.067990398270908 12.875852405713141, 17.067990398270908 13.175290833752982, 16.768551970231066 13.175290833752982, 16.768551970231066 12.875852405713141))",18_14_5,TCD,Barh-El-Gazel,1.167311104509477e-06,2.3325543861374702e-05,5.111576989160045e-08,1.4049114799655173e-06
"POLYGON ((17.067990398270908 12.576413977673301, 17.367428826310746 12.576413977673301, 17.367428826310746 12.875852405713141, 17.067990398270908 12.875852405713141, 17.067990398270908 12.576413977673301))",19_14_0,TCD,Batha,7.943286763932345e-06,3.735224782243156e-05,3.323588897058696e-07,1.643995805402628e-06
"POLYGON ((17.067990398270908 12.875852405713141, 17.367428826310746 12.875852405713141, 17.367428826310746 13.175290833752982, 17.067990398270908 13.175290833752982, 17.067990398270908 12.875852405713141))",19_14_3,TCD,Barh-El-Gazel,7.70026981183365e-06,4.979557956598533e-06,3.753723797848262e-07,3.649748394905776e-07
"POLYGON ((17.367428826310746 12.576413977673301, 17.66686725435059 12.576413977673301, 17.66686725435059 12.875852405713141, 17.367428826310746 12.875852405713141, 17.367428826310746 12.576413977673301))",19_14_1,TCD,Batha,5.924075199266787e-06,2.5045205969349647e-05,2.888860951568034e-07,1.3643174627348625e-06
"POLYGON ((17.367428826310746 12.875852405713141, 17.66686725435059 12.875852405713141, 17.66686725435059 13.175290833752982, 17.367428826310746 13.175290833752982, 17.367428826310746 12.875852405713141))",19_14_4,TCD,Batha,1.1963330837931187e-05,7.149184759043331e-06,5.612231568777796e-07,4.741311967960266e-07
"POLYGON ((17.367428826310746 13.175290833752982, 17.66686725435059 13.175290833752982, 17.66686725435059 13.474729261792822, 17.367428826310746 13.474729261792822, 17.367428826310746 13.175290833752982))",19_14_7,TCD,Batha,1.69500093720309e-08,7.088816283697436e-09,7.152351315926687e-10,3.8288650551625335e-10
"POLYGON ((17.66686725435059 12.576413977673301, 17.966305682390427 12.576413977673301, 17.966305682390427 12.875852405713141, 17.66686725435059 12.875852405713141, 17.66686725435059 12.576413977673301))",19_14_2,TCD,Batha,2.8232623612811555e-07,1.5041748520213648e-05,1.4936650638264983e-08,8.090978432082186e-07
"POLYGON ((17.66686725435059 12.875852405713141, 17.966305682390427 12.875852405713141, 17.966305682390427 13.175290833752982, 17.66686725435059 13.175290833752982, 17.66686725435059 12.875852405713141))",19_14_5,TCD,Batha,2.912848206461296e-06,1.2846558556330705e-05,1.5566864711084943e-07,6.543458577350843e-07
"POLYGON ((17.66686725435059 13.175290833752982, 17.966305682390427 13.175290833752982, 17.966305682390427 13.474729261792822, 17.66686725435059 13.474729261792822, 17.66686725435059 13.175290833752982))",19_14_8,TCD,Batha,2.4879544900696867e-08,3.058162770848137e-08,1.2042923222957444e-09,2.217578039422856e-09
"POLYGON ((17.966305682390427 12.576413977673301, 18.26574411043027 12.576413977673301, 18.26574411043027 12.875852405713141, 17.966305682390427 12.875852405713141, 17.966305682390427 12.576413977673301))",20_14_0,TCD,Guera,8.701642809964502e-07,7.573758034242038e-06,4.120998583711657e-08,3.562205332941336e-07
"POLYGON ((17.966305682390427 12.875852405713141, 18.26574411043027 12.875852405713141, 18.26574411043027 13.175290833752982, 17.966305682390427 13.175290833752982, 17.966305682390427 12.875852405713141))",20_14_3,TCD,Batha,1.7563898431067021e-06,8.894549360081954e-06,9.248460864696752e-08,4.43208694071654e-07
"POLYGON ((17.966305682390427 13.175290833752982, 18.26574411043027 13.175290833752982, 18.26574411043027 13.474729261792822, 17.966305682390427 13.474729261792822, 17.966305682390427 13.175290833752982))",20_14_6,TCD,Batha,8.218480506744851e-07,2.1782022151351445e-07,4.7239949861000704e-08,1.0478741300979062e-08
"POLYGON ((18.26574411043027 12.576413977673301, 18.565182538470108 12.576413977673301, 18.565182538470108 12.875852405713141, 18.26574411043027 12.875852405713141, 18.26574411043027 12.576413977673301))",20_14_1,TCD,Guera,4.702012608025662e-07,2.088498099749412e-05,2.3772483501832618e-08,1.0493299888546944e-06
"POLYGON ((18.26574411043027 12.875852405713141, 18.565182538470108 12.875852405713141, 18.565182538470108 13.175290833752982, 18.26574411043027 13.175290833752982, 18.26574411043027 12.875852405713141))",20_14_4,TCD,Batha,3.343664774761186e-06,1.6484320429453624e-05,1.651100484908365e-07,8.461480090289245e-07
"POLYGON ((18.26574411043027 13.175290833752982, 18.565182538470108 13.175290833752982, 18.565182538470108 13.474729261792822, 18.26574411043027 13.474729261792822, 18.26574411043027 13.175290833752982))",20_14_7,TCD,Batha,2.239566234153731e-06,5.6147136364085025e-06,1.2163229936771753e-07,3.0290124265982575e-07
"POLYGON ((18.565182538470108 12.576413977673301, 18.86462096650995 12.576413977673301, 18.86462096650995 12.875852405713141, 18.565182538470108 12.875852405713141, 18.565182538470108 12.576413977673301))",20_14_2,TCD,Guera,1.3314805131084664e-06,2.8497993508327563e-05,6.184588784697013e-08,1.453670897898059e-06
"POLYGON ((18.565182538470108 12.875852405713141, 18.86462096650995 12.875852405713141, 18.86462096650995 13.175290833752982, 18.565182538470108 13.175290833752982, 18.565182538470108 12.875852405713141))",20_14_5,TCD,Batha,6.175442745232109e-06,2.4181615972855223e-05,2.9772273582605243e-07,1.379119466304667e-06
"POLYGON ((18.565182538470108 13.175290833752982, 18.86462096650995 13.175290833752982, 18.86462096650995 13.474729261792822, 18.565182538470108 13.474729261792822, 18.565182538470108 13.175290833752982))",20_14_8,TCD,Batha,8.111181437952961e-07,1.2638912472081744e-05,4.137802961535126e-08,6.098993895573318e-07
"POLYGON ((18.86462096650995 12.576413977673301, 19.164059394549792 12.576413977673301, 19.164059394549792 12.875852405713141, 18.86462096650995 12.875852405713141, 18.86462096650995 12.576413977673301))",21_14_0,TCD,Guera,1.5719880411055376e-06,2.304674544779603e-06,8.509298486234327e-08,1.2559091846107664e-07
"POLYGON ((18.86462096650995 12.875852405713141, 19.164059394549792 12.875852405713141, 19.164059394549792 13.175290833752982, 18.86462096650995 13.175290833752982, 18.86462096650995 12.875852405713141))",21_14_3,TCD,Batha,2.4088318757791083e-06,1.2436306966513232e-05,1.236295762726241e-07,6.952070670832684e-07
"POLYGON ((18.86462096650995 13.175290833752982, 19.164059394549792 13.175290833752982, 19.164059394549792 13.474729261792822, 18.86462096650995 13.474729261792822, 18.86462096650995 13.175290833752982))",21_14_6,TCD,Batha,4.274862514899261e-07,3.691024335714919e-06,2.2304878329147558e-08,1.8241096006709654e-07
"POLYGON ((19.164059394549792 12.576413977673301, 19.46349782258963 12.576413977673301, 19.46349782258963 12.875852405713141, 19.164059394549792 12.875852405713141, 19.164059394549792 12.576413977673301))",21_14_1,TCD,Guera,5.047865875380612e-07,2.222268697941582e-06,2.6165021456705143e-08,1.1706388712675349e-07
"POLYGON ((19.164059394549792 12.875852405713141, 19.46349782258963 12.875852405713141, 19.46349782258963 13.175290833752982, 19.164059394549792 13.175290833752982, 19.164059394549792 12.875852405713141))",21_14_4,TCD,Batha,3.6441932557965874e-06,4.119173426069047e-06,2.059838894793775e-07,2.0282934992747854e-07
"POLYGON ((19.164059394549792 13.175290833752982, 19.46349782258963 13.175290833752982, 19.46349782258963 13.474729261792822, 19.164059394549792 13.474729261792822, 19.164059394549792 13.175290833752982))",21_14_7,TCD,Batha,9.170980708880363e-07,2.3063751502076793e-06,5.306280292096928e-08,1.407592388690829e-07
"POLYGON ((19.46349782258963 12.576413977673301, 19.762936250629473 12.576413977673301, 19.762936250629473 12.875852405713141, 19.46349782258963 12.875852405713141, 19.46349782258963 12.576413977673301))",21_14_2,TCD,Guera,3.054274023909154e-07,5.189670472050182e-07,1.6480867391997674e-08,2.706902756969805e-08
"POLYGON ((19.46349782258963 12.875852405713141, 19.762936250629473 12.875852405713141, 19.762936250629473 13.175290833752982, 19.46349782258963 13.175290833752982, 19.46349782258963 12.875852405713141))",21_14_5,TCD,Guera,7.063218354321743e-07,3.5026476435700378e-06,4.0200637633064627e-08,1.642514026490845e-07
"POLYGON ((19.46349782258963 13.175290833752982, 19.762936250629473 13.175290833752982, 19.762936250629473 13.474729261792822, 19.46349782258963 13.474729261792822, 19.46349782258963 13.175290833752982))",21_14_8,TCD,Batha,3.2029542040286335e-06,4.624549338303733e-06,1.8142474163648603e-07,2.182105074024497e-07
"POLYGON ((19.762936250629473 12.576413977673301, 20.06237467866931 12.576413977673301, 20.06237467866931 12.875852405713141, 19.762936250629473 12.875852405713141, 19.762936250629473 12.576413977673301))",22_14_0,TCD,Guera,1.0538887760218167e-07,2.240058536176191e-06,5.324208952120236e-09,1.3433726416232947e-07
"POLYGON ((19.762936250629473 12.875852405713141, 20.06237467866931 12.875852405713141, 20.06237467866931 13.175290833752982, 19.762936250629473 13.175290833752982, 19.762936250629473 12.875852405713141))",22_14_3,TCD,Guera,1.6486608061038985e-07,2.490357158173548e-06,9.294726049678228e-09,1.2775846588403467e-07
"POLYGON ((19.762936250629473 13.175290833752982, 20.06237467866931 13.175290833752982, 20.06237467866931 13.474729261792822, 19.762936250629473 13.474729261792822, 19.762936250629473 13.175290833752982))",22_14_6,TCD,Batha,7.980851666158151e-07,6.6956432975143766e-06,4.3294824474142166e-08,3.54827068656372e-07
"POLYGON ((20.06237467866931 12.576413977673301, 20.361813106709153 12.576413977673301, 20.361813106709153 12.875852405713141, 20.06237467866931 12.875852405713141, 20.06237467866931 12.576413977673301))",22_14_1,TCD,Guera,7.108794793603732e-07,2.3693936649433458e-05,3.741868604042275e-08,1.116637119233498e-06
"POLYGON ((20.06237467866931 12.875852405713141, 20.361813106709153 12.875852405713141, 20.361813106709153 13.175290833752982, 20.06237467866931 13.175290833752982, 20.06237467866931 12.875852405713141))",22_14_4,TCD,Guera,2.110218965273876e-06,1.0185520366176774e-05,1.0912158772192001e-07,5.238847763376628e-07
"POLYGON ((20.06237467866931 13.175290833752982, 20.361813106709153 13.175290833752982, 20.361813106709153 13.474729261792822, 20.06237467866931 13.474729261792822, 20.06237467866931 13.175290833752982))",22_14_7,TCD,Ouaddai,2.872433780915136e-06,4.954871349512306e-05,1.4121056130793984e-07,2.610461686583153e-06
"POLYGON ((20.361813106709153 12.576413977673301, 20.661251534748992 12.576413977673301, 20.661251534748992 12.875852405713141, 20.361813106709153 12.875852405713141, 20.361813106709153 12.576413977673301))",22_14_2,TCD,Sila,3.0277543160690822e-06,2.3038025585414252e-05,1.5979811738784377e-07,1.1854175328922035e-06
"POLYGON ((20.361813106709153 12.875852405713141, 20.661251534748992 12.875852405713141, 20.661251534748992 13.175290833752982, 20.361813106709153 13.175290833752982, 20.361813106709153 12.875852405713141))",22_14_5,TCD,Ouaddai,2.431391591765956e-07,1.2148359077071337e-06,1.2405745462326231e-08,6.405314162270258e-08
"POLYGON ((20.361813106709153 13.175290833752982, 20.661251534748992 13.175290833752982, 20.661251534748992 13.474729261792822, 20.361813106709153 13.474729261792822, 20.361813106709153 13.175290833752982))",22_14_8,TCD,Ouaddai,1.8751647016930335e-06,2.2345363008282058e-05,9.278203910862147e-08,1.1469394306780472e-06
"POLYGON ((20.661251534748992 12.576413977673301, 20.960689962788834 12.576413977673301, 20.960689962788834 12.875852405713141, 20.661251534748992 12.875852405713141, 20.661251534748992 12.576413977673301))",23_14_0,TCD,Ouaddai,2.196551851524067e-06,2.818532556573949e-05,1.0708738953634789e-07,1.414077927481725e-06
"POLYGON ((20.661251534748992 12.875852405713141, 20.960689962788834 12.875852405713141, 20.960689962788834 13.175290833752982, 20.661251534748992 13.175290833752982, 20.661251534748992 12.875852405713141))",23_14_3,TCD,Ouaddai,5.428930026901794e-07,1.1223819931552945e-05,2.7671782742165618e-08,5.777266997521767e-07
"POLYGON ((20.661251534748992 13.175290833752982, 20.960689962788834 13.175290833752982, 20.960689962788834 13.474729261792822, 20.661251534748992 13.474729261792822, 20.661251534748992 13.175290833752982))",23_14_6,TCD,Ouaddai,3.073705142279209e-06,3.767968752746856e-05,1.5190453161047102e-07,2.1703874753574e-06
"POLYGON ((20.960689962788834 12.576413977673301, 21.260128390828672 12.576413977673301, 21.260128390828672 12.875852405713141, 20.960689962788834 12.875852405713141, 20.960689962788834 12.576413977673301))",23_14_1,TCD,Ouaddai,2.3837725159152334e-06,3.6099819126319766e-05,1.202402459249929e-07,1.7567673196868404e-06
"POLYGON ((20.960689962788834 12.875852405713141, 21.260128390828672 12.875852405713141, 21.260128390828672 13.175290833752982, 20.960689962788834 13.175290833752982, 20.960689962788834 12.875852405713141))",23_14_4,TCD,Ouaddai,2.8049468348030405e-06,2.86775148855811e-05,1.332741277166771e-07,1.5669908725303048e-06
"POLYGON ((20.960689962788834 13.175290833752982, 21.260128390828672 13.175290833752982, 21.260128390828672 13.474729261792822, 20.960689962788834 13.474729261792822, 20.960689962788834 13.175290833752982))",23_14_7,TCD,Ouaddai,2.4641628694966962e-06,2.846945041215743e-05,1.198722376192477e-07,1.6008041670271273e-06
"POLYGON ((21.260128390828672 12.576413977673301, 21.559566818868515 12.576413977673301, 21.559566818868515 12.875852405713141, 21.260128390828672 12.875852405713141, 21.260128390828672 12.576413977673301))",23_14_2,TCD,Ouaddai,2.5996393298987205e-06,2.497939458448763e-05,1.341898606191971e-07,1.160216436045455e-06
"POLYGON ((21.260128390828672 12.875852405713141, 21.559566818868515 12.875852405713141, 21.559566818868515 13.175290833752982, 21.260128390828672 13.175290833752982, 21.260128390828672 12.875852405713141))",23_14_5,TCD,Ouaddai,1.6317943960062841e-06,9.273590653978899e-06,7.895396207928704e-08,4.788610772390152e-07
"POLYGON ((21.260128390828672 13.175290833752982, 21.559566818868515 13.175290833752982, 21.559566818868515 13.474729261792822, 21.260128390828672 13.474729261792822, 21.260128390828672 13.175290833752982))",23_14_8,TCD,Ouaddai,3.558392597550411e-06,1.5457735430883602e-05,1.6840714286445887e-07,8.521960291123839e-07
"POLYGON ((21.559566818868515 12.576413977673301, 21.859005246908357 12.576413977673301, 21.859005246908357 12.875852405713141, 21.559566818868515 12.875852405713141, 21.559566818868515 12.576413977673301))",24_14_0,TCD,Ouaddai,1.1285597456836135e-05,2.2076657511762603e-05,5.763992447536536e-07,1.1720073819281988e-06
"POLYGON ((21.559566818868515 12.875852405713141, 21.859005246908357 12.875852405713141, 21.859005246908357 13.175290833752982, 21.559566818868515 13.175290833752982, 21.559566818868515 12.875852405713141))",24_14_3,TCD,Ouaddai,2.899551842826607e-06,1.5527945418782793e-05,1.4277460767638276e-07,9.097699575480643e-07
"POLYGON ((21.559566818868515 13.175290833752982, 21.859005246908357 13.175290833752982, 21.859005246908357 13.474729261792822, 21.559566818868515 13.474729261792822, 21.559566818868515 13.175290833752982))",24_14_6,TCD,Ouaddai,4.523391027227757e-06,1.0638718362808963e-05,2.2504547689912528e-07,6.064356478490417e-07
"POLYGON ((21.859005246908357 12.576413977673301, 22.158443674948195 12.576413977673301, 22.158443674948195 12.875852405713141, 21.859005246908357 12.875852405713141, 21.859005246908357 12.576413977673301))",24_14_1,SDN,West Darfur,1.785592211001311e-05,7.095787153306123e-05,9.320911859123362e-07,3.916144675488998e-06
"POLYGON ((21.859005246908357 12.875852405713141, 22.158443674948195 12.875852405713141, 22.158443674948195 13.175290833752982, 21.859005246908357 13.175290833752982, 21.859005246908357 12.875852405713141))",24_14_4,TCD,Ouaddai,7.404965019996196e-06,1.3323052106634579e-05,3.4910425062920385e-07,9.238185434988434e-07
"POLYGON ((21.859005246908357 13.175290833752982, 22.158443674948195 13.175290833752982, 22.158443674948195 13.474729261792822, 21.859005246908357 13.474729261792822, 21.859005246908357 13.175290833752982))",24_14_7,TCD,Ouaddai,1.1501569360638852e-05,8.499120642218227e-05,6.154701603653913e-07,4.276898039610771e-06
"POLYGON ((22.158443674948195 12.576413977673301, 22.457882102988037 12.576413977673301, 22.457882102988037 12.875852405713141, 22.158443674948195 12.875852405713141, 22.158443674948195 12.576413977673301))",24_14_2,SDN,West Darfur,8.05726693661196e-06,2.6240019694357923e-05,4.0823585559131334e-07,1.4943064640322853e-06
"POLYGON ((22.158443674948195 12.875852405713141, 22.457882102988037 12.875852405713141, 22.457882102988037 13.175290833752982, 22.158443674948195 13.175290833752982, 22.158443674948195 12.875852405713141))",24_14_5,SDN,West Darfur,8.140792893196535e-07,4.493149663563991e-06,4.090935003288938e-08,3.1540052276242915e-07
"POLYGON ((22.158443674948195 13.175290833752982, 22.457882102988037 13.175290833752982, 22.457882102988037 13.474729261792822, 22.158443674948195 13.474729261792822, 22.158443674948195 13.175290833752982))",24_14_8,TCD,Ouaddai,1.234989895657993e-05,5.57667318316594e-05,6.24147586586062e-07,3.094833795602251e-06
"POLYGON ((22.457882102988037 12.576413977673301, 22.757320531027876 12.576413977673301, 22.757320531027876 12.875852405713141, 22.457882102988037 12.875852405713141, 22.457882102988037 12.576413977673301))",25_14_0,SDN,West Darfur,1.31453200764419e-05,3.2546049265988495e-05,7.136813743492842e-07,1.6258419994634477e-06
"POLYGON ((22.457882102988037 12.875852405713141, 22.757320531027876 12.875852405713141, 22.757320531027876 13.175290833752982, 22.457882102988037 13.175290833752982, 22.457882102988037 12.875852405713141))",25_14_3,SDN,West Darfur,9.089018501134674e-07,1.568720722643488e-05,4.7788895684249767e-08,9.118683991880517e-07
"POLYGON ((22.457882102988037 13.175290833752982, 22.757320531027876 13.175290833752982, 22.757320531027876 13.474729261792822, 22.457882102988037 13.474729261792822, 22.457882102988037 13.175290833752982))",25_14_6,SDN,West Darfur,6.062000997735821e-06,9.477572668012552e-05,3.273382919782815e-07,5.344605213311348e-06
"POLYGON ((22.757320531027876 12.875852405713141, 23.056758959067718 12.875852405713141, 23.056758959067718 13.175290833752982, 22.757320531027876 13.175290833752982, 22.757320531027876 12.875852405713141))",25_14_4,SDN,West Darfur,2.2372017018711227e-05,7.239466958505564e-05,1.1638378977157146e-06,3.7575395213663648e-06
"POLYGON ((22.757320531027876 13.175290833752982, 23.056758959067718 13.175290833752982, 23.056758959067718 13.474729261792822, 22.757320531027876 13.474729261792822, 22.757320531027876 13.175290833752982))",25_14_7,SDN,West Darfur,1.2568223935389423e-05,6.546748245539448e-05,6.521660677038268e-07,3.287147057389869e-06
"POLYGON ((23.056758959067718 12.875852405713141, 23.356197387107557 12.875852405713141, 23.356197387107557 13.175290833752982, 23.056758959067718 13.175290833752982, 23.056758959067718 12.875852405713141))",25_14_5,SDN,Central Darfur,2.9394440947103704e-06,1.2830473731176629e-05,1.5819948670240346e-07,6.771308921866168e-07
"POLYGON ((23.056758959067718 13.175290833752982, 23.356197387107557 13.175290833752982, 23.356197387107557 13.474729261792822, 23.056758959067718 13.474729261792822, 23.056758959067718 13.175290833752982))",25_14_8,SDN,West Darfur,8.209041083450214e-06,3.6140577333745755e-05,4.4030915866908034e-07,1.8008301840444652e-06
"POLYGON ((23.356197387107557 13.175290833752982, 23.6556358151474 13.175290833752982, 23.6556358151474 13.474729261792822, 23.356197387107557 13.474729261792822, 23.356197387107557 13.175290833752982))",26_14_6,SDN,Central Darfur,9.40800647466495e-07,3.981209209739332e-06,4.9021010674080105e-08,1.958274705525096e-07
"POLYGON ((23.6556358151474 12.576413977673301, 23.955074243187237 12.576413977673301, 23.955074243187237 12.875852405713141, 23.6556358151474 12.875852405713141, 23.6556358151474 12.576413977673301))",26_14_1,SDN,South Darfur,4.928383248206522e-07,2.4797090764835098e-06,2.516922434345667e-08,1.249393927215589e-07
"POLYGON ((23.955074243187237 12.576413977673301, 24.25451267122708 12.576413977673301, 24.25451267122708 12.875852405713141, 23.955074243187237 12.875852405713141, 23.955074243187237 12.576413977673301))",26_14_2,SDN,South Darfur,1.1276332404593995e-05,6.584918223491464e-05,6.080288927510991e-07,3.5431391471955353e-06
"POLYGON ((23.955074243187237 13.175290833752982, 24.25451267122708 13.175290833752982, 24.25451267122708 13.474729261792822, 23.955074243187237 13.474729261792822, 23.955074243187237 13.175290833752982))",26_14_8,SDN,Central Darfur,6.869050461194175e-07,5.1732810217520625e-06,3.6370750794767793e-08,2.6063580656540976e-07
"POLYGON ((24.25451267122708 12.576413977673301, 24.55395109926692 12.576413977673301, 24.55395109926692 12.875852405713141, 24.25451267122708 12.875852405713141, 24.25451267122708 12.576413977673301))",27_14_0,SDN,South Darfur,1.1485565458578149e-05,7.343789448056307e-05,5.946655934102568e-07,3.87437270365933e-06
"POLYGON ((24.25451267122708 12.875852405713141, 24.55395109926692 12.875852405713141, 24.55395109926692 13.175290833752982, 24.25451267122708 13.175290833752982, 24.25451267122708 12.875852405713141))",27_14_3,SDN,South Darfur,6.810175401753812e-05,0.00011735879465629798,3.5778291939222298e-06,5.971826506253128e-06
"POLYGON ((24.25451267122708 13.175290833752982, 24.55395109926692 13.175290833752982, 24.55395109926692 13.474729261792822, 24.25451267122708 13.474729261792822, 24.25451267122708 13.175290833752982))",27_14_6,SDN,Central Darfur,1.5320494550281143e-06,5.089237340774047e-05,8.255464506213643e-08,2.6873420084086095e-06
"POLYGON ((24.55395109926692 12.576413977673301, 24.85338952730676 12.576413977673301, 24.85338952730676 12.875852405713141, 24.55395109926692 12.875852405713141, 24.55395109926692 12.576413977673301))",27_14_1,SDN,South Darfur,2.3969299677338705e-06,1.1578041175386107e-05,1.4408653522879505e-07,5.813568240930216e-07
"POLYGON ((24.55395109926692 12.875852405713141, 24.85338952730676 12.875852405713141, 24.85338952730676 13.175290833752982, 24.55395109926692 13.175290833752982, 24.55395109926692 12.875852405713141))",27_14_4,SDN,South Darfur,5.266861248453524e-06,1.8922749662930318e-05,3.047671560975624e-07,9.945729196461657e-07
"POLYGON ((24.55395109926692 13.175290833752982, 24.85338952730676 13.175290833752982, 24.85338952730676 13.474729261792822, 24.55395109926692 13.474729261792822, 24.55395109926692 13.175290833752982))",27_14_7,SDN,Central Darfur,6.875678783975219e-06,1.663822897863152e-05,4.948272655180199e-07,7.787018117700874e-07
"POLYGON ((24.85338952730676 12.576413977673301, 25.152827955346602 12.576413977673301, 25.152827955346602 12.875852405713141, 24.85338952730676 12.875852405713141, 24.85338952730676 12.576413977673301))",27_14_2,SDN,South Darfur,2.9696302561173666e-06,5.318495258614824e-05,1.666702271268941e-07,2.733727656844234e-06
"POLYGON ((24.85338952730676 12.875852405713141, 25.152827955346602 12.875852405713141, 25.152827955346602 13.175290833752982, 24.85338952730676 13.175290833752982, 24.85338952730676 12.875852405713141))",27_14_5,SDN,South Darfur,7.07243825838841e-06,5.431016935894616e-05,3.3090762637907356e-07,2.7325321213565255e-06
"POLYGON ((24.85338952730676 13.175290833752982, 25.152827955346602 13.175290833752982, 25.152827955346602 13.474729261792822, 24.85338952730676 13.474729261792822, 24.85338952730676 13.175290833752982))",27_14_8,SDN,North Darfur,1.6566178039905637e-05,2.1196180718291963e-05,8.710199717716718e-07,1.0634185881677936e-06
"POLYGON ((25.152827955346602 12.576413977673301, 25.45226638338644 12.576413977673301, 25.45226638338644 12.875852405713141, 25.152827955346602 12.875852405713141, 25.152827955346602 12.576413977673301))",28_14_0,SDN,East Darfur,1.627786891577269e-06,1.2455544539002379e-05,8.72444434454262e-08,6.304796790243085e-07
"POLYGON ((25.152827955346602 12.875852405713141, 25.45226638338644 12.875852405713141, 25.45226638338644 13.175290833752982, 25.152827955346602 13.175290833752982, 25.152827955346602 12.875852405713141))",28_14_3,SDN,South Darfur,3.7466480418100345e-06,2.9381893903476775e-05,1.9146064209489974e-07,1.585245705560335e-06
"POLYGON ((25.45226638338644 12.576413977673301, 25.751704811426283 12.576413977673301, 25.751704811426283 12.875852405713141, 25.45226638338644 12.875852405713141, 25.45226638338644 12.576413977673301))",28_14_1,SDN,East Darfur,1.3250256608460622e-06,4.1386006145780804e-05,7.545252113468332e-08,2.0457392304898175e-06
"POLYGON ((25.751704811426283 12.576413977673301, 26.05114323946612 12.576413977673301, 26.05114323946612 12.875852405713141, 25.751704811426283 12.875852405713141, 25.751704811426283 12.576413977673301))",28_14_2,SDN,East Darfur,5.73503246298021e-07,2.263334598956202e-05,3.154659865321985e-08,1.2246342811239872e-06
"POLYGON ((26.05114323946612 12.576413977673301, 26.350581667505963 12.576413977673301, 26.350581667505963 12.875852405713141, 26.05114323946612 12.875852405713141, 26.05114323946612 12.576413977673301))",29_14_0,SDN,North Darfur,2.711011807134e-07,5.554197733545623e-06,1.612812290949394e-08,2.4641067111711236e-07
"POLYGON ((26.350581667505963 12.576413977673301, 26.650020095545802 12.576413977673301, 26.650020095545802 12.875852405713141, 26.350581667505963 12.875852405713141, 26.350581667505963 12.576413977673301))",29_14_1,SDN,North Darfur,2.3688387434514614e-07,3.5907220385581315e-06,1.5701219826261416e-08,1.5979645290138995e-07
"POLYGON ((26.650020095545802 12.576413977673301, 26.949458523585644 12.576413977673301, 26.949458523585644 12.875852405713141, 26.650020095545802 12.875852405713141, 26.650020095545802 12.576413977673301))",29_14_2,SDN,North Darfur,1.4996553998051356e-06,9.867770440482313e-06,9.013472768053542e-08,4.5508864047547975e-07
"POLYGON ((26.949458523585644 12.576413977673301, 27.248896951625483 12.576413977673301, 27.248896951625483 12.875852405713141, 26.949458523585644 12.875852405713141, 26.949458523585644 12.576413977673301))",30_14_0,SDN,West Kordofan,1.0709655330135267e-06,1.185523512554811e-05,5.572276417656472e-08,5.978505184738869e-07
"POLYGON ((26.949458523585644 12.875852405713141, 27.248896951625483 12.875852405713141, 27.248896951625483 13.175290833752982, 26.949458523585644 13.175290833752982, 26.949458523585644 12.875852405713141))",30_14_3,SDN,West Kordofan,1.5751801033642105e-06,6.1032712628735025e-06,8.333164086403879e-08,2.961411744786991e-07
"POLYGON ((27.248896951625483 12.576413977673301, 27.548335379665325 12.576413977673301, 27.548335379665325 12.875852405713141, 27.248896951625483 12.875852405713141, 27.248896951625483 12.576413977673301))",30_14_1,SDN,West Kordofan,4.0254410797795004e-08,5.654445265783338e-07,2.201274477530366e-09,2.5462665465294653e-08
"POLYGON ((27.248896951625483 12.875852405713141, 27.548335379665325 12.875852405713141, 27.548335379665325 13.175290833752982, 27.248896951625483 13.175290833752982, 27.248896951625483 12.875852405713141))",30_14_4,SDN,West Kordofan,1.6467246947591958e-07,3.616365744063646e-06,8.687952891341583e-09,1.8066567550605888e-07
"POLYGON ((27.548335379665325 12.576413977673301, 27.847773807705163 12.576413977673301, 27.847773807705163 12.875852405713141, 27.548335379665325 12.875852405713141, 27.548335379665325 12.576413977673301))",30_14_2,SDN,West Kordofan,3.52815476469437e-07,1.010513585799545e-06,1.8153278248728452e-08,5.4438096914943203e-08
"POLYGON ((27.548335379665325 12.875852405713141, 27.847773807705163 12.875852405713141, 27.847773807705163 13.175290833752982, 27.548335379665325 13.175290833752982, 27.548335379665325 12.875852405713141))",30_14_5,SDN,West Kordofan,4.148154981743311e-07,4.948066837811734e-06,2.329084685724735e-08,2.3148613775930882e-07
"POLYGON ((27.847773807705163 12.576413977673301, 28.147212235745005 12.576413977673301, 28.147212235745005 12.875852405713141, 27.847773807705163 12.875852405713141, 27.847773807705163 12.576413977673301))",31_14_0,SDN,West Kordofan,4.4750060857734537e-07,1.8612669634933069e-06,2.3702564516962678e-08,7.74647110707059e-08
